H + 0         1         1    109690.4769(1s)
    1 511                 (2)0( 0.5)         0.0000    {X}
    2 513                 (2)1( 0.5)     82303.9886    {X}
    3 512                 (2)0( 0.5)     82303.9887    {X}
    4 513                 (2)1( 1.5)     82304.3538    {X}
    5 514                 (2)0( 0.5)     97545.5755    {X}
    6 515                 (2)1( 0.5)     97545.5760    {X}
    7 516                 (2)2( 1.5)     97545.6835    {X}
    8 515                 (2)1( 1.5)     97545.6843    {X}
    9 516                 (2)2( 2.5)     97545.7196    {X}
   10 518                 (2)1( 0.5)    102880.1161    {X}
   11 517                 (2)0( 0.5)    102880.1161    {X}
   12 519                 (2)2( 1.5)    102880.1617    {X}
   13 518                 (2)1( 1.5)    102880.1617    {X}
   14 519                 (2)2( 2.5)    102880.1769    {X}
   15 51A                 (2)3( 2.5)    102880.1769    {X}
   16 51A                 (2)3( 3.5)    102880.1845    {X}
   17 51C                 (2)1( 0.5)    105349.2400    {X}
   18 51B                 (2)0( 0.5)    105349.2400    {X}
   19 51D                 (2)2( 1.5)    105349.2633    {X}
   20 51C                 (2)1( 1.5)    105349.2634    {X}
   21 51D                 (2)2( 2.5)    105349.2711    {X}
   22 51E                 (2)3( 2.5)    105349.2715    {X}
   23 51F                 (2)4( 3.5)    105349.2750    {X}
   24 51E                 (2)3( 3.5)    105349.2754    {X}
   25 51F                 (2)4( 4.5)    105349.2774    {X}
  14   2 2.13-14 6.63-07 1.79-03 2.08-01 1.04+00 2.42+00 4.49+00 5.94+00 6.43+00 5.03+00 3.42+00 2.13+00 1.13+00 7.61-01 5.68-01 3.78-01
  14   3 5.15+00 1.01-06 2.70-03 3.09-01 1.51+00 3.37+00 5.60+00 6.66+00 6.72+00 5.39+00 4.21+00 3.40+00 2.88+00 2.71+00 2.63+00 2.52+00
  14   4 2.06+07 1.29-06 3.47-03 4.05-01 2.04+00 4.83+00 9.28+00 1.29+01 1.56+01 1.75+01 1.97+01 2.31+01 2.99+01 3.61+01 4.25+01-9.35+00
  14   5 3.76+00 2.51-06 6.75-03 7.75-01 3.81+00 8.60+00 1.48+01 1.92+01 2.43+01 3.32+01 4.00+01 4.38+01 4.49+01 4.60+01 4.81+01 5.61+01
  14   6 6.99-07 1.80-06 4.82-03 5.46-01 2.61+00 5.61+00 8.32+00 8.77+00 8.50+00 7.97+00 7.58+00 7.11+00 6.51+00 6.36+00 6.46+00 7.28+00
  14   7 2.38-01 1.50-06 4.06-03 4.76-01 2.41+00 5.74+00 1.12+01 1.54+01 1.71+01 1.41+01 1.09+01 8.31+00 6.23+00 5.46+00 5.15+00 5.20+00
  14   8 7.04+06 6.02-06 1.63-02 1.89+00 9.48+00 2.22+01 4.21+01 6.18+01 9.60+01 1.81+02 2.69+02 3.72+02 5.34+02 6.64+02 7.94+02-1.83+02
  14   9 9.52-01 3.41-06 9.25-03 1.09+00 5.61+00 1.37+01 2.85+01 4.30+01 5.85+01 7.77+01 9.08+01 1.02+02 1.12+02 1.17+02 1.21+02 1.25+02
  14  10 1.00-30 5.70-06 1.53-02 1.75+00 8.47+00 1.87+01 3.02+01 3.58+01 3.96+01 4.27+01 4.29+01 4.00+01 3.51+01 3.45+01 3.65+01 4.76+01
  14  11 5.35-24 1.41-05 3.80-02 4.41+00 2.19+01 5.06+01 9.22+01 1.26+02 1.59+02 1.95+02 2.05+02 1.94+02 1.73+02 1.73+02 1.87+02 2.51+02
  14  12 3.80-17 1.28-05 3.44-02 3.92+00 1.90+01 4.20+01 6.80+01 8.04+01 8.75+01 9.21+01 9.23+01 8.73+01 7.80+01 7.61+01 7.90+01 9.77+01
  14  13 1.22-09 3.68-03 9.87+00 1.13+03 5.52+03 1.23+04 2.05+04 2.53+04 2.90+04 3.27+04 3.48+04 3.66+04 3.86+04 3.99+04 4.11+04-1.38+03
  15   1 3.10-04 1.24-09 3.33-06 3.79-04 1.83-03 4.00-03 6.25-03 6.93-03 6.58-03 4.88-03 3.37-03 2.16-03 1.18-03 8.09-04 6.12-04 4.19-04
  15   2 4.81+01 4.03-07 1.08-03 1.24-01 6.10-01 1.38+00 2.35+00 2.88+00 3.01+00 2.73+00 2.57+00 2.57+00 2.74+00 2.87+00 2.94+00 2.92+00
  15   3 1.22-04 8.30-07 2.22-03 2.52-01 1.21+00 2.63+00 4.00+00 4.25+00 3.79+00 2.65+00 1.92+00 1.45+00 1.15+00 1.05+00 1.00+00 9.41-01
  15   4 1.37+01 7.80-07 2.10-03 2.41-01 1.18+00 2.65+00 4.47+00 5.35+00 5.28+00 3.88+00 2.75+00 1.97+00 1.46+00 1.30+00 1.21+00 1.08+00
  15   5 1.12-06 2.50-06 6.71-03 7.64-01 3.69+00 8.09+00 1.28+01 1.47+01 1.57+01 1.67+01 1.76+01 1.82+01 1.84+01 1.85+01 1.89+01 2.04+01
  15   6 4.50+00 3.53-06 9.52-03 1.10+00 5.46+00 1.26+01 2.27+01 3.10+01 4.10+01 5.77+01 7.04+01 7.95+01 8.55+01 8.84+01 9.11+01 9.85+01
  15   7 1.29+07 1.19-05 3.22-02 3.77+00 1.91+01 4.59+01 9.16+01 1.40+02 2.20+02 4.09+02 5.99+02 8.14+02 1.13+03 1.37+03 1.61+03-3.35+02
  15   8 1.29+00 5.83-06 1.56-02 1.77+00 8.50+00 1.84+01 2.79+01 3.02+01 3.01+01 3.05+01 3.20+01 3.35+01 3.47+01 3.52+01 3.56+01 3.69+01
  15   9 9.20+05 8.26-06 2.22-02 2.53+00 1.23+01 2.72+01 4.40+01 5.14+01 5.44+01 5.82+01 6.45+01 7.43+01 9.17+01 1.07+02 1.23+02-2.39+01
  15  10 2.51-24 9.24-06 2.49-02 2.86+00 1.41+01 3.21+01 5.62+01 7.32+01 8.88+01 1.04+02 1.09+02 1.03+02 9.12+01 9.03+01 9.62+01 1.27+02
  15  11 1.00-30 3.60-06 9.64-03 1.10+00 5.28+00 1.15+01 1.79+01 2.02+01 2.10+01 2.12+01 2.06+01 1.88+01 1.62+01 1.58+01 1.67+01 2.19+01
  15  12 7.21-10 2.20-03 5.91+00 6.76+02 3.30+03 7.36+03 1.23+04 1.51+04 1.72+04 1.93+04 2.05+04 2.15+04 2.26+04 2.33+04 2.40+04-8.06+02
  15  13 6.90-28 9.47-06 2.54-02 2.88+00 1.39+01 3.01+01 4.64+01 5.13+01 5.19+01 5.07+01 4.91+01 4.54+01 3.95+01 3.81+01 3.96+01 4.96+01
