 H0 depl. Rate(jt,jn) (cm**3 s**-1)  Te(jt) = 10**(-1.2 + (jt-1)/10) jt= 1,60
 jn =   1; jt = 1 -> 60 going by rows   ne(jn) = 10**(10 + 0.5*(jn-1)) jn=1,15
 -4.93352E+01 -1.11776E+02 -2.19295E+02 -3.83702E+02 -6.08955E+02 -8.89201E+02
 -1.21234E+03 -1.56123E+03 -1.91769E+03 -2.26428E+03 -2.58601E+03 -2.87057E+03
 -3.10837E+03 -3.29253E+03 -3.41911E+03 -3.48730E+03 -3.49946E+03 -3.46074E+03
 -3.37834E+03 -3.26069E+03 -3.11642E+03 -2.89589E+03 -2.69323E+03 -2.49888E+03
 -2.31381E+03 -2.13857E+03 -1.97125E+03 -1.81563E+03 -1.67008E+03 -1.53434E+03
 -1.40809E+03 -1.29094E+03 -1.18244E+03 -1.08215E+03 -9.89581E+02 -9.04268E+02
 -8.25745E+02 -7.53556E+02 -6.87263E+02 -6.26445E+02 -5.70702E+02 -5.19654E+02

 jn =   4
 -3.16228E-88 -2.29466E-69 -1.25755E-54 -8.26763E-43 -2.09207E-33 -5.97389E-26
 -4.87421E-20 -2.37870E-15 -1.24591E-11 -1.11449E-08 -2.46528E-06 -1.81168E-04
 -5.50420E-03 -8.52272E-02 -7.71722E-01 -4.58356E+00 -1.95156E+01 -6.37866E+01
 -1.68632E+02 -3.75492E+02 -7.26891E+02 -1.26137E+03 -1.98996E+03 -2.89184E+03
 -3.92796E+03 -5.04235E+03 -6.17836E+03 -7.28001E+03 -8.30063E+03 -9.20147E+03
 -9.95264E+03 -1.05327E+04 -1.09297E+04 -1.11412E+04 -1.11751E+04 -1.10477E+04
 -1.07821E+04 -1.04050E+04 -9.94375E+03 -9.24141E+03 -8.59577E+03 -7.97659E+03
 -7.38695E+03 -6.82862E+03 -6.29202E+03 -5.79516E+03 -5.33030E+03 -4.89679E+03
 -4.49356E+03 -4.11937E+03 -3.77285E+03 -3.45251E+03 -3.15687E+03 -2.88441E+03
 -2.63365E+03 -2.40314E+03 -2.19147E+03 -1.99730E+03 -1.81935E+03 -1.65640E+03

 jn =   5
 -1.61095E-87 -8.45423E-67 -1.12534E-53 -7.35597E-42 -1.66349E-32 -4.28461E-25
 -3.17867E-19 -1.42606E-14 -6.94611E-11 -5.82950E-08 -1.21751E-05 -8.47951E-04
 -2.45830E-02 -3.62783E-01 -3.13735E+00 -1.78504E+01 -7.31077E+01 -2.31009E+02
 -5.93697E+02 -1.29204E+03 -2.45657E+03 -4.21556E+03 -6.59497E+03 -9.52031E+03
 -1.28626E+04 -1.64393E+04 -2.00730E+04 -2.35814E+04 -2.68237E+04 -2.96761E+04
 -3.20469E+04 -3.38696E+04 -3.51084E+04 -3.57575E+04 -3.58423E+04 -3.54158E+04
 -3.45517E+04 -3.33345E+04 -3.18518E+04 -2.96073E+04 -2.75428E+04 -2.55630E+04
 -2.36776E+04 -2.18918E+04 -2.01603E+04 -1.85667E+04 -1.70757E+04 -1.56850E+04
 -1.43915E+04 -1.31911E+04 -1.20795E+04 -1.10521E+04 -1.01040E+04 -9.23029E+03
 -8.42632E+03 -7.68739E+03 -7.00899E+03 -6.38678E+03 -5.81666E+03 -5.29471E+03

 jn =   6
 -1.83226E-86 -2.50438E-67 -1.27811E-52 -7.77968E-41 -1.58051E-31 -3.64313E-24
 -2.41750E-18 -9.76597E-14 -4.34816E-10 -3.37719E-07 -6.58984E-05 -4.31600E-03
 -1.18625E-01 -1.66103E+00 -1.36596E+01 -7.40726E+01 -2.90015E+02 -8.79727E+02
 -2.18173E+03 -4.60760E+03 -8.55327E+03 -1.44558E+04 -2.23448E+04 -3.19482E+04
 -4.28302E+04 -5.43981E+04 -6.60850E+04 -7.72978E+04 -8.76207E+04 -9.66582E+04
 -1.04133E+05 -1.09828E+05 -1.13660E+05 -1.15611E+05 -1.15766E+05 -1.14298E+05
 -1.11444E+05 -1.07472E+05 -1.02662E+05 -9.54473E+04 -8.88059E+04 -8.24374E+04
 -7.63725E+04 -7.06216E+04 -6.49826E+04 -5.98354E+04 -5.50189E+04 -5.05262E+04
 -4.63479E+04 -4.24710E+04 -3.88812E+04 -3.55636E+04 -3.25032E+04 -2.96837E+04
 -2.70899E+04 -2.47067E+04 -2.25194E+04 -2.05139E+04 -1.86769E+04 -1.69958E+04

 jn =   7
 -1.87859E-85 -2.95121E-66 -1.73719E-51 -9.86530E-40 -1.83383E-30 -3.80019E-23
 -2.24241E-17 -8.04056E-13 -3.22285E-09 -2.28138E-06 -4.09736E-04 -2.49005E-02
 -6.41230E-01 -8.45699E+00 -6.57101E+01 -3.37408E+02 -1.25350E+03 -3.61885E+03
 -8.57877E+03 -1.74116E+04 -3.13144E+04 -5.17959E+04 -7.86421E+04 -1.10816E+05
 -1.46801E+05 -1.84662E+05 -2.22562E+05 -2.58620E+05 -2.91585E+05 -3.20232E+05
 -3.43737E+05 -3.61292E+05 -3.72930E+05 -3.78538E+05 -3.78414E+05 -3.73118E+05
 -3.63438E+05 -3.50210E+05 -3.34358E+05 -3.10922E+05 -2.89327E+05 -2.68622E+05
 -2.48908E+05 -2.30114E+05 -2.11508E+05 -1.94683E+05 -1.78938E+05 -1.64255E+05
 -1.50601E+05 -1.37936E+05 -1.26214E+05 -1.15386E+05 -1.05401E+05 -9.62076E+04
 -8.77547E+04 -7.99924E+04 -7.28723E+04 -6.63481E+04 -6.03757E+04 -5.49131E+04

 jn =   8
 -1.50603E-84 -3.49411E-65 -2.63325E-50 -1.45018E-38 -2.55498E-29 -4.90472E-22
 -2.62449E-16 -8.40388E-12 -3.00504E-08 -1.90307E-05 -3.07625E-03 -1.69689E-01
 -4.01612E+00 -4.94008E+01 -3.59946E+02 -1.73906E+03 -6.09045E+03 -1.66067E+04
 -3.72855E+04 -7.19662E+04 -1.24504E+05 -1.99803E+05 -2.95514E+05 -4.07384E+05
 -5.29887E+05 -6.56552E+05 -7.81380E+05 -8.98568E+05 -1.00432E+06 -1.09505E+06
 -1.16841E+06 -1.22133E+06 -1.25531E+06 -1.26977E+06 -1.26581E+06 -1.24492E+06
 -1.21041E+06 -1.16451E+06 -1.11052E+06 -1.03271E+06 -9.60887E+05 -8.92069E+05
 -8.26585E+05 -7.63042E+05 -7.00388E+05 -6.44105E+05 -5.91476E+05 -5.42425E+05
 -4.96860E+05 -4.54634E+05 -4.15593E+05 -3.79571E+05 -3.46390E+05 -3.15872E+05
 -2.87846E+05 -2.62138E+05 -2.38585E+05 -2.17027E+05 -1.97314E+05 -1.79305E+05

 jn =   9
 -1.00000E-85 -9.02381E-64 -3.83436E-49 -2.11526E-37 -3.67921E-28 -6.81104E-21
 -3.41408E-15 -9.98793E-11 -3.21535E-07 -1.82402E-04 -2.64770E-02 -1.32016E+00
 -2.85639E+01 -3.27481E+02 -2.23582E+03 -1.01543E+04 -3.34763E+04 -8.59961E+04
 -1.82096E+05 -3.32143E+05 -5.51275E+05 -8.51515E+05 -1.21694E+06 -1.62870E+06
 -2.06542E+06 -2.50466E+06 -2.92679E+06 -3.31435E+06 -3.65625E+06 -3.94290E+06
 -4.16845E+06 -4.32367E+06 -4.41594E+06 -4.44400E+06 -4.41218E+06 -4.32027E+06
 -4.18850E+06 -4.01906E+06 -3.82539E+06 -3.55724E+06 -3.30892E+06 -3.07113E+06
 -2.84498E+06 -2.61614E+06 -2.39701E+06 -2.20041E+06 -2.01677E+06 -1.84590E+06
 -1.68743E+06 -1.54087E+06 -1.40567E+06 -1.28121E+06 -1.16684E+06 -1.06192E+06
 -9.65804E+05 -8.77868E+05 -7.97504E+05 -7.24135E+05 -6.57213E+05 -5.96219E+05

 jn =   10
 -3.62501E-83 -9.55728E-63 -4.57035E-48 -2.56609E-36 -4.50789E-27 -8.28330E-20
 -4.02159E-14 -1.11574E-09 -3.35837E-06 -1.76840E-03 -2.37375E-01 -1.09220E+01
 -2.18437E+02 -2.33419E+03 -1.48795E+04 -6.32645E+04 -1.95848E+05 -4.73836E+05
 -9.47561E+05 -1.63654E+06 -2.61146E+06 -3.88122E+06 -5.35702E+06 -6.95458E+06
 -8.58881E+06 -1.01798E+07 -1.16626E+07 -1.29857E+07 -1.41178E+07 -1.50364E+07
 -1.57298E+07 -1.61786E+07 -1.64076E+07 -1.64197E+07 -1.62325E+07 -1.58170E+07
 -1.52903E+07 -1.46333E+07 -1.39037E+07 -1.29404E+07 -1.20421E+07 -1.11807E+07
 -1.03602E+07 -9.46656E+06 -8.65708E+06 -7.92732E+06 -7.24598E+06 -6.61273E+06
 -6.02645E+06 -5.48548E+06 -4.98770E+06 -4.53078E+06 -4.11232E+06 -3.72972E+06
 -3.38054E+06 -3.06224E+06 -2.77249E+06 -2.50901E+06 -2.26964E+06 -2.05236E+06

 jn =   11
 -6.62317E-78 -9.08798E-62 -4.27658E-47 -2.45697E-35 -4.39889E-26 -8.16171E-19
 -3.94672E-13 -1.07648E-08 -3.14271E-05 -1.57904E-02 -1.98519E+00 -8.42615E+01
 -1.54413E+03 -1.50839E+04 -8.83838E+04 -3.48677E+05 -1.01215E+06 -2.31817E+06
 -4.42230E+06 -7.32915E+06 -1.13559E+07 -1.64255E+07 -2.21454E+07 -2.81825E+07
 -3.42211E+07 -3.99837E+07 -4.52550E+07 -4.98787E+07 -5.37636E+07 -5.68549E+07
 -5.91325E+07 -6.05690E+07 -6.12316E+07 -6.11518E+07 -6.03980E+07 -5.88607E+07
 -5.69511E+07 -5.45952E+07 -5.19895E+07 -4.86271E+07 -4.54567E+07 -4.23923E+07
 -3.94510E+07 -3.59069E+07 -3.28849E+07 -3.01241E+07 -2.75291E+07 -2.51038E+07
 -2.28480E+07 -2.07590E+07 -1.88319E+07 -1.70601E+07 -1.54361E+07 -1.39516E+07
 -1.25979E+07 -1.13661E+07 -1.02473E+07 -9.23290E+06 -8.31453E+06 -7.48414E+06

 jn =   12
 -4.27470E-82 -6.18707E-61 -3.00033E-46 -1.77308E-34 -3.26910E-25 -6.21799E-18
 -3.06168E-12 -8.41779E-08 -2.42709E-04 -1.16322E-01 -1.34411E+01 -5.13927E+02
 -8.48850E+03 -7.51499E+04 -4.06479E+05 -1.50689E+06 -4.17228E+06 -9.21671E+06
 -1.70937E+07 -2.76958E+07 -4.22385E+07 -6.02759E+07 -8.03737E+07 -1.01377E+08
 -1.22214E+08 -1.41971E+08 -1.59948E+08 -1.75659E+08 -1.88821E+08 -1.99285E+08
 -2.07005E+08 -2.11968E+08 -2.14334E+08 -2.14245E+08 -2.11935E+08 -2.07312E+08
 -2.01296E+08 -1.93883E+08 -1.85588E+08 -1.74842E+08 -1.64650E+08 -1.54741E+08
 -1.45169E+08 -1.32465E+08 -1.22128E+08 -1.12556E+08 -1.03458E+08 -9.48607E+07
 -8.67770E+07 -7.92103E+07 -7.21562E+07 -6.56040E+07 -5.95390E+07 -5.39428E+07
 -4.87946E+07 -4.40717E+07 -3.97508E+07 -3.58071E+07 -3.22167E+07 -2.89548E+07

 jn =   13
 -1.38886E-81 -3.06773E-60 -1.51393E-45 -9.17509E-34 -1.73972E-24 -3.41627E-17
 -1.73068E-11 -4.85262E-07 -1.39073E-03 -6.32804E-01 -6.68092E+01 -2.31948E+03
 -3.53317E+04 -2.92803E+05 -1.51144E+06 -5.42325E+06 -1.46777E+07 -3.18987E+07
 -5.84524E+07 -9.38334E+07 -1.42194E+08 -2.01856E+08 -2.68050E+08 -3.37000E+08
 -4.05242E+08 -4.69837E+08 -5.28553E+08 -5.79866E+08 -6.22883E+08 -6.57156E+08
 -6.82565E+08 -6.99171E+08 -7.07385E+08 -7.07719E+08 -7.00928E+08 -6.87396E+08
 -6.69029E+08 -6.46425E+08 -6.20913E+08 -5.87614E+08 -5.56053E+08 -5.25366E+08
 -4.95716E+08 -4.53956E+08 -4.20963E+08 -3.90253E+08 -3.60915E+08 -3.33040E+08
 -3.06676E+08 -2.81842E+08 -2.58534E+08 -2.36728E+08 -2.16388E+08 -1.97464E+08
 -1.79904E+08 -1.63646E+08 -1.48627E+08 -1.34783E+08 -1.22048E+08 -1.10356E+08

 jn =   14
 -4.48174E-81 -1.18212E-59 -6.03163E-45 -3.66720E-33 -7.03613E-24 -1.40318E-16
 -7.27046E-11 -2.06960E-06 -5.91159E-03 -2.59152E+00 -2.58135E+02 -8.49059E+03
 -1.24288E+05 -1.00016E+06 -5.06439E+06 -1.79437E+07 -4.81485E+07 -1.04021E+08
 -1.89798E+08 -3.03742E+08 -4.59299E+08 -6.50920E+08 -8.63197E+08 -1.08410E+09
 -1.30252E+09 -1.50917E+09 -1.69696E+09 -1.86111E+09 -1.99877E+09 -2.10858E+09
 -2.19016E+09 -2.24384E+09 -2.27080E+09 -2.27273E+09 -2.25204E+09 -2.21087E+09
 -2.15387E+09 -2.08380E+09 -2.00443E+09 -1.90045E+09 -1.80202E+09 -1.70641E+09
 -1.61413E+09 -1.48081E+09 -1.37690E+09 -1.28008E+09 -1.18749E+09 -1.09941E+09
 -1.01600E+09 -9.37309E+08 -8.63337E+08 -7.94007E+08 -7.29202E+08 -6.68774E+08
 -6.12549E+08 -5.60340E+08 -5.11951E+08 -4.67173E+08 -4.25807E+08 -3.87651E+08

 jn =   15
 -1.72232E-80 -4.23717E-59 -2.03219E-44 -1.23882E-32 -2.50993E-23 -4.98024E-16
 -2.57731E-10 -7.37279E-06 -2.10281E-02 -9.05148E+00 -8.78487E+02 -2.82727E+04
 -4.07609E+05 -3.24564E+06 -1.63242E+07 -5.75830E+07 -1.54043E+08 -3.32149E+08
 -6.05218E+08 -9.67522E+08 -1.46209E+09 -2.07114E+09 -2.74539E+09 -3.44679E+09
 -4.14067E+09 -4.79679E+09 -5.39334E+09 -5.91455E+09 -6.35178E+09 -6.70040E+09
 -6.95961E+09 -7.13052E+09 -7.21676E+09 -7.22375E+09 -7.15913E+09 -7.03073E+09
 -6.85171E+09 -6.63171E+09 -6.38224E+09 -6.05500E+09 -5.74545E+09 -5.44489E+09
 -5.15497E+09 -4.73231E+09 -4.40452E+09 -4.09908E+09 -3.80692E+09 -3.52893E+09
 -3.26561E+09 -3.01718E+09 -2.78357E+09 -2.56458E+09 -2.35982E+09 -2.16882E+09
 -1.99104E+09 -1.82589E+09 -1.67273E+09 -1.53092E+09 -1.39982E+09 -1.27877E+09

 H2->H0 Rate(jt,jn) (cm**3 s**-1)
 jn =   1
  1.03607E-56  3.21480E-46  1.75428E-37  3.12889E-30  3.11652E-24  2.74912E-19
  3.18872E-15  6.81432E-12  3.57309E-09  5.85696E-07  3.67952E-05  1.05064E-03
  1.57144E-02  1.38475E-01  7.91965E-01  3.18229E+00  9.58383E+00  2.27965E+01
  4.46804E+01  7.46614E+01  1.09321E+02  1.43385E+02  1.71472E+02  1.89668E+02
  1.96324E+02  1.92001E+02  1.78836E+02  1.59719E+02  1.37567E+02  1.14842E+02
  9.33290E+01  7.41192E+01  5.77187E+01  4.42051E+01  3.33835E+01  2.49162E+01
  1.84150E+01  1.34996E+01  9.82967E+00  7.11767E+00  5.13039E+00  3.68422E+00
  2.63782E+00  1.88424E+00  1.34360E+00  9.56891E-01  6.80873E-01  4.84090E-01
  3.43802E-01  2.43668E-01  1.72008E-01  1.20529E-01  8.33838E-02  5.64903E-02
  3.70369E-02  2.31127E-02  1.34199E-02  7.03233E-03  3.19521E-03  1.19513E-03

 jn =   2
  3.27634E-56  1.01661E-45  5.54752E-37  9.89443E-30  9.85530E-24  8.69349E-19
  1.00836E-14  2.15488E-11  1.12991E-08  1.85213E-06  1.16357E-04  3.32240E-03
  4.96933E-02  4.37896E-01  2.50441E+00  1.00633E+01  3.03067E+01  7.20888E+01
  1.41292E+02  2.36100E+02  3.45704E+02  4.53424E+02  5.42242E+02  5.99782E+02
  6.20831E+02  6.07160E+02  5.65528E+02  5.05074E+02  4.35025E+02  3.63163E+02
  2.95132E+02  2.34385E+02  1.82523E+02  1.39789E+02  1.05568E+02  7.87921E+01
  5.82333E+01  4.26895E+01  3.10841E+01  2.25081E+01  1.62237E+01  1.16505E+01
  8.34152E+00  5.95848E+00  4.24883E+00  3.02596E+00  2.15311E+00  1.53083E+00
  1.08720E+00  7.70545E-01  5.43938E-01  3.81147E-01  2.63683E-01  1.78638E-01
  1.17121E-01  7.30888E-02  4.24374E-02  2.22382E-02  1.01041E-02  3.77934E-03

 jn =   3
  1.03607E-55  3.21480E-45  1.75428E-36  3.12889E-29  3.11652E-23  2.74912E-18
  3.18872E-14  6.81432E-11  3.57309E-08  5.85696E-06  3.67952E-04  1.05064E-02
  1.57144E-01  1.38475E+00  7.91965E+00  3.18229E+01  9.58383E+01  2.27965E+02
  4.46804E+02  7.46614E+02  1.09321E+03  1.43385E+03  1.71472E+03  1.89668E+03
  1.96324E+03  1.92001E+03  1.78836E+03  1.59719E+03  1.37567E+03  1.14842E+03
  9.33290E+02  7.41192E+02  5.77187E+02  4.42051E+02  3.33835E+02  2.49162E+02
  1.84150E+02  1.34996E+02  9.82967E+01  7.11767E+01  5.13039E+01  3.68422E+01
  2.63782E+01  1.88424E+01  1.34360E+01  9.56891E+00  6.80873E+00  4.84090E+00
  3.43802E+00  2.43668E+00  1.72008E+00  1.20529E+00  8.33838E-01  5.64903E-01
  3.70369E-01  2.31127E-01  1.34199E-01  7.03233E-02  3.19521E-02  1.19513E-02

 jn =   4
  3.27634E-55  1.01661E-44  5.54752E-36  9.89443E-29  9.85530E-23  8.69349E-18
  1.00836E-13  2.15488E-10  1.12991E-07  1.85213E-05  1.16357E-03  3.32240E-02
  4.96933E-01  4.37896E+00  2.50441E+01  1.00633E+02  3.03067E+02  7.20888E+02
  1.41292E+03  2.36100E+03  3.45704E+03  4.53424E+03  5.42242E+03  5.99782E+03
  6.20831E+03  6.07160E+03  5.65528E+03  5.05074E+03  4.35025E+03  3.63163E+03
  2.95132E+03  2.34385E+03  1.82523E+03  1.39789E+03  1.05568E+03  7.87921E+02
  5.82333E+02  4.26895E+02  3.10841E+02  2.25081E+02  1.62237E+02  1.16505E+02
  8.34152E+01  5.95848E+01  4.24883E+01  3.02596E+01  2.15311E+01  1.53083E+01
  1.08720E+01  7.70545E+00  5.43938E+00  3.81147E+00  2.63683E+00  1.78638E+00
  1.17121E+00  7.30888E-01  4.24374E-01  2.22382E-01  1.01041E-01  3.77934E-02

 jn =   5
  1.03607E-54  3.21480E-44  1.75428E-35  3.12889E-28  3.11652E-22  2.74912E-17
  3.18872E-13  6.81432E-10  3.57309E-07  5.85696E-05  3.67952E-03  1.05064E-01
  1.57144E+00  1.38475E+01  7.91965E+01  3.18229E+02  9.58383E+02  2.27965E+03
  4.46804E+03  7.46614E+03  1.09321E+04  1.43385E+04  1.71472E+04  1.89668E+04
  1.96324E+04  1.92001E+04  1.78836E+04  1.59719E+04  1.37567E+04  1.14842E+04
  9.33290E+03  7.41192E+03  5.77187E+03  4.42051E+03  3.33835E+03  2.49162E+03
  1.84150E+03  1.34996E+03  9.82967E+02  7.11767E+02  5.13039E+02  3.68422E+02
  2.63782E+02  1.88424E+02  1.34360E+02  9.56891E+01  6.80873E+01  4.84090E+01
  3.43802E+01  2.43668E+01  1.72008E+01  1.20529E+01  8.33838E+00  5.64903E+00
  3.70369E+00  2.31127E+00  1.34199E+00  7.03233E-01  3.19521E-01  1.19513E-01

 jn =   6
  3.27634E-54  1.01661E-43  5.54752E-35  9.89443E-28  9.85530E-22  8.69349E-17
  1.00836E-12  2.15488E-09  1.12991E-06  1.85213E-04  1.16357E-02  3.32240E-01
  4.96933E+00  4.37896E+01  2.50441E+02  1.00633E+03  3.03067E+03  7.20888E+03
  1.41292E+04  2.36100E+04  3.45704E+04  4.53424E+04  5.42242E+04  5.99782E+04
  6.20831E+04  6.07160E+04  5.65528E+04  5.05074E+04  4.35025E+04  3.63163E+04
  2.95132E+04  2.34385E+04  1.82523E+04  1.39789E+04  1.05568E+04  7.87921E+03
  5.82333E+03  4.26895E+03  3.10841E+03  2.25081E+03  1.62237E+03  1.16505E+03
  8.34152E+02  5.95848E+02  4.24883E+02  3.02596E+02  2.15311E+02  1.53083E+02
  1.08720E+02  7.70545E+01  5.43938E+01  3.81147E+01  2.63683E+01  1.78638E+01
  1.17121E+01  7.30888E+00  4.24374E+00  2.22382E+00  1.01041E+00  3.77934E-01

 jn =   7
  1.03607E-53  3.21480E-43  1.75428E-34  3.12889E-27  3.11652E-21  2.74912E-16
  3.18872E-12  6.81432E-09  3.57309E-06  5.85696E-04  3.67952E-02  1.05064E+00
  1.57144E+01  1.38475E+02  7.91965E+02  3.18229E+03  9.58383E+03  2.27965E+04
  4.46804E+04  7.46614E+04  1.09321E+05  1.43385E+05  1.71472E+05  1.89668E+05
  1.96324E+05  1.92001E+05  1.78836E+05  1.59719E+05  1.37567E+05  1.14842E+05
  9.33290E+04  7.41192E+04  5.77187E+04  4.42051E+04  3.33835E+04  2.49162E+04
  1.84150E+04  1.34996E+04  9.82967E+03  7.11767E+03  5.13039E+03  3.68422E+03
  2.63782E+03  1.88424E+03  1.34360E+03  9.56891E+02  6.80873E+02  4.84090E+02
  3.43802E+02  2.43668E+02  1.72008E+02  1.20529E+02  8.33838E+01  5.64903E+01
  3.70369E+01  2.31127E+01  1.34199E+01  7.03233E+00  3.19521E+00  1.19513E+00

 jn =   8
  3.27634E-53  1.01661E-42  5.54752E-34  9.89443E-27  9.85530E-21  8.69349E-16
  1.00836E-11  2.15488E-08  1.12991E-05  1.85213E-03  1.16357E-01  3.32240E+00
  4.96933E+01  4.37896E+02  2.50441E+03  1.00633E+04  3.03067E+04  7.20888E+04
  1.41292E+05  2.36100E+05  3.45704E+05  4.53424E+05  5.42242E+05  5.99782E+05
  6.20831E+05  6.07160E+05  5.65528E+05  5.05074E+05  4.35025E+05  3.63163E+05
  2.95132E+05  2.34385E+05  1.82523E+05  1.39789E+05  1.05568E+05  7.87921E+04
  5.82333E+04  4.26895E+04  3.10841E+04  2.25081E+04  1.62237E+04  1.16505E+04
  8.34152E+03  5.95848E+03  4.24883E+03  3.02596E+03  2.15311E+03  1.53083E+03
  1.08720E+03  7.70545E+02  5.43938E+02  3.81147E+02  2.63683E+02  1.78638E+02
  1.17121E+02  7.30888E+01  4.24374E+01  2.22382E+01  1.01041E+01  3.77934E+00

 jn =   9
  1.03607E-52  3.21480E-42  1.75428E-33  3.12889E-26  3.11652E-20  2.74912E-15
  3.18872E-11  6.81432E-08  3.57309E-05  5.85696E-03  3.67952E-01  1.05064E+01
  1.57144E+02  1.38475E+03  7.91965E+03  3.18229E+04  9.58383E+04  2.27965E+05
  4.46804E+05  7.46614E+05  1.09321E+06  1.43385E+06  1.71472E+06  1.89668E+06
  1.96324E+06  1.92001E+06  1.78836E+06  1.59719E+06  1.37567E+06  1.14842E+06
  9.33290E+05  7.41192E+05  5.77187E+05  4.42051E+05  3.33835E+05  2.49162E+05
  1.84150E+05  1.34996E+05  9.82967E+04  7.11767E+04  5.13039E+04  3.68422E+04
  2.63782E+04  1.88424E+04  1.34360E+04  9.56891E+03  6.80873E+03  4.84090E+03
  3.43802E+03  2.43668E+03  1.72008E+03  1.20529E+03  8.33838E+02  5.64903E+02
  3.70369E+02  2.31127E+02  1.34199E+02  7.03233E+01  3.19521E+01  1.19513E+01

 jn =   10
  3.27634E-52  1.01661E-41  5.54752E-33  9.89443E-26  9.85530E-20  8.69349E-15
  1.00836E-10  2.15488E-07  1.12991E-04  1.85213E-02  1.16357E+00  3.32240E+01
  4.96933E+02  4.37896E+03  2.50441E+04  1.00633E+05  3.03067E+05  7.20888E+05
  1.41292E+06  2.36100E+06  3.45704E+06  4.53424E+06  5.42242E+06  5.99782E+06
  6.20831E+06  6.07160E+06  5.65528E+06  5.05074E+06  4.35025E+06  3.63163E+06
  2.95132E+06  2.34385E+06  1.82523E+06  1.39789E+06  1.05568E+06  7.87921E+05
  5.82333E+05  4.26895E+05  3.10841E+05  2.25081E+05  1.62237E+05  1.16505E+05
  8.34152E+04  5.95848E+04  4.24883E+04  3.02596E+04  2.15311E+04  1.53083E+04
  1.08720E+04  7.70545E+03  5.43938E+03  3.81147E+03  2.63683E+03  1.78638E+03
  1.17121E+03  7.30888E+02  4.24374E+02  2.22382E+02  1.01041E+02  3.77934E+01

 jn =   11
  1.03607E-51  3.21480E-41  1.75428E-32  3.12889E-25  3.11652E-19  2.74912E-14
  3.18872E-10  6.81432E-07  3.57309E-04  5.85696E-02  3.67952E+00  1.05064E+02
  1.57144E+03  1.38475E+04  7.91965E+04  3.18229E+05  9.58383E+05  2.27965E+06
  4.46804E+06  7.46614E+06  1.09321E+07  1.43385E+07  1.71472E+07  1.89668E+07
  1.96324E+07  1.92001E+07  1.78836E+07  1.59719E+07  1.37567E+07  1.14842E+07
  9.33290E+06  7.41192E+06  5.77187E+06  4.42051E+06  3.33835E+06  2.49162E+06
  1.84150E+06  1.34996E+06  9.82967E+05  7.11767E+05  5.13039E+05  3.68422E+05
